x,y,f_true,interp
-0.745586,-0.811829,0.26010262,0.26010259
0.833597,-0.943918,0.16577051,0.16577051
0.033300,0.394218,0.8771963,0.87719632
0.460928,-0.845588,0.41113149,0.41113149
0.680999,0.825098,0.34804007,0.34804009
-0.638684,-0.283206,0.30838051,0.3083805
-0.260986,-0.795733,0.46660515,0.46660513
0.844936,-0.016005,0.78939287,0.78939286
-0.677453,0.347978,0.27845907,0.27845909
0.428005,-0.800561,0.47837115,0.47837117
-0.676697,-0.924120,0.30143747,0.30143741
0.269105,-0.664431,0.67801482,0.67801484
0.831354,0.452010,0.61851362,0.61851362
-0.628702,-0.893775,0.31627273,0.31627273
0.148170,-0.245908,1.0353734,1.0353734
0.416328,-0.563056,0.77212342,0.77212339
-0.457671,0.609215,0.41406198,0.41406199
-0.557584,-0.647528,0.34598218,0.34598216
0.624990,0.453263,0.79080079,0.79080077
0.104824,0.906997,0.42886861,0.4288686
-0.261993,-0.827966,0.453267,0.45326698
0.333946,0.176301,1.113568,1.113568
-0.948548,0.286349,0.16261722,0.1626171
-0.761387,-0.550722,0.23238568,0.23238568
0.659645,-0.407974,0.80694438,0.80694435
-0.509103,-0.195774,0.42865255,0.4286525
-0.244628,-0.196284,0.71777183,0.71777186
0.514977,0.791824,0.4584853,0.45848528
0.621144,0.439684,0.80632942,0.80632937
0.227823,0.484886,0.87180018,0.87180019
-0.715286,0.116774,0.25715715,0.25715718
0.433487,-0.410242,0.92905793,0.9290579
-0.771667,0.465312,0.22461105,0.22461108
-0.843694,0.428618,0.19298984,0.19298984
0.269445,0.120290,1.1298493,1.1298493
0.782196,0.076675,0.86051327,0.86051329
0.305296,-0.655452,0.68504878,0.68504879
0.923444,-0.518038,0.48023122,0.48023123
-0.417311,-0.274997,0.51285705,0.51285703
0.709080,-0.418728,0.75758597,0.75758597
-0.168148,-0.361909,0.73919734,0.7391973
-0.284511,0.860876,0.43468014,0.43468018
0.739034,0.250980,0.84670807,0.84670806
-0.571504,0.681390,0.33648566,0.33648564
-0.502933,-0.595636,0.38536093,0.38536093
-0.541345,-0.389384,0.37983758,0.37983759
-0.316424,0.362484,0.59556719,0.59556722
-0.281065,0.749176,0.47729014,0.47729018
0.207290,0.178225,1.0925146,1.0925147
0.873577,-0.532768,0.5154023,0.51540231
-0.256781,-0.012615,0.7265292,0.72652924
0.052219,0.229208,0.98797509,0.98797511
0.689485,-0.590241,0.60714625,0.60714627
0.260835,-0.848202,0.46433906,0.46433908
-0.014065,0.922952,0.42765683,0.42765684
0.877083,-0.269556,0.68251091,0.6825109
0.805745,-0.383234,0.69493692,0.69493691
0.674807,0.438886,0.76778445,0.76778442
-0.712062,0.854159,0.27896227,0.2789623
-0.665142,0.144985,0.2924025,0.29240249
-0.278991,0.042109,0.69932194,0.69932195
-0.375406,0.811021,0.41865664,0.41865664
-0.939616,-0.047330,0.16431765,0.16431765
-0.930479,-0.511867,0.16965885,0.16965885
-0.477544,0.651436,0.39459379,0.39459382
0.830349,-0.639837,0.45788888,0.45788888
-0.444965,0.270299,0.48512719,0.48512719
-0.378076,-0.258882,0.55715301,0.55715304
0.288062,0.291137,1.0454222,1.0454222
-0.650956,-0.410331,0.29477518,0.29477515
0.588788,-0.861856,0.3431712,0.3431712
0.795610,-0.858324,0.26243429,0.26243428
0.304445,0.447670,0.91313067,0.91313063
0.327543,-0.467701,0.89205157,0.89205156
0.152794,0.134795,1.0859801,1.0859801
-0.638491,-0.326738,0.30674289,0.30674287
-0.221064,-0.272191,0.72218244,0.72218241
0.748306,-0.263754,0.83023426,0.83023421
0.045806,0.048959,1.0353526,1.0353526
-0.452715,0.444206,0.44797843,0.44797843
0.399825,0.471259,0.87723556,0.87723557
-0.903811,-0.045252,0.1715841,0.1715841
-0.811882,0.388154,0.2046748,0.20467481
-0.391486,-0.204446,0.55180707,0.55180707
-0.150011,0.847524,0.47093261,0.47093261
0.859932,0.289302,0.69315048,0.69315046
-0.115196,0.854141,0.47245332,0.47245335
0.346754,0.347648,1.0020188,1.0020188
0.521840,-0.065189,1.0937338,1.0937337
-0.545473,-0.749659,0.34814205,0.34814202
-0.234961,-0.119090,0.74343335,0.74343335
0.361558,-0.894625,0.383261,0.38326095
-0.395298,0.634244,0.45043591,0.45043595
-0.350649,-0.602709,0.48931982,0.48931981
-0.764070,0.810097,0.25227591,0.2522759
0.019192,-0.934188,0.41580951,0.41580944
0.120067,-0.713602,0.62158522,0.62158524
-0.133062,0.839738,0.47858928,0.4785893
0.527958,0.023398,1.0950633,1.0950633
0.614461,-0.429974,0.81997033,0.8199703
0.777530,0.383122,0.72318693,0.72318692
-0.759377,0.612524,0.23646881,0.23646881
-0.645866,0.855008,0.30610183,0.30610185
-0.240765,0.873014,0.44050269,0.44050268
0.450296,0.432957,0.901641,0.90164098
-0.005112,0.274663,0.92337387,0.92337387
0.946167,0.372320,0.54779555,0.54779553
-0.472456,0.740566,0.38598816,0.38598819
-0.482152,-0.781977,0.3768805,0.37688052
0.435531,-0.865863,0.39465728,0.39465729
0.885012,-0.217360,0.6950195,0.6950195
-0.887910,0.875860,0.21268433,0.21268433
-0.562488,0.892439,0.34091134,0.34091135
0.096516,-0.501021,0.82265912,0.82265907
-0.258233,0.421429,0.63041786,0.63041786
-0.904638,0.148909,0.17134997,0.17134997
-0.518153,-0.908354,0.35663375,0.35663377
0.661523,-0.404052,0.80887566,0.80887565
0.319774,0.061608,1.1487742,1.1487742
0.619507,0.184086,0.98945595,0.98945596
-0.444057,-0.469017,0.45064156,0.45064154
-0.916640,-0.334361,0.16921413,0.16921413
0.148590,-0.307365,0.99807668,0.99807665
-0.030302,-0.456261,0.79327371,0.79327373
-0.256640,-0.218757,0.69907184,0.69907181
-0.709034,-0.030823,0.2619323,0.26193231
0.758695,0.284013,0.80795658,0.80795658
0.403551,0.458896,0.88911885,0.88911884
0.305210,-0.759735,0.56036073,0.56036073
-0.694315,-0.772257,0.27806242,0.27806239
-0.223505,0.048432,0.76419997,0.76420001
-0.378954,-0.864326,0.40611757,0.40611756
0.584733,0.451577,0.81853462,0.81853462
0.920251,0.208375,0.65325625,0.65325624
-0.873424,0.361006,0.18137723,0.18137726
-0.779083,-0.500568,0.22217407,0.22217408
0.725988,-0.501818,0.66915818,0.66915817
-0.863096,-0.324135,0.18420263,0.18420261
-0.197954,-0.778277,0.49660846,0.49660848
-0.277243,0.487208,0.58734327,0.5873433
-0.268878,0.325594,0.65510968,0.65510968
0.358307,0.637481,0.69805332,0.6980533
0.455258,-0.226521,1.063855,1.063855
-0.308459,0.932344,0.40736116,0.4073612
0.706580,-0.485009,0.70034062,0.70034063
0.530480,0.293813,0.98548945,0.98548944
0.908235,0.181914,0.67753211,0.67753209
0.509602,0.106861,1.0910551,1.0910551
0.561071,-0.085854,1.0655269,1.0655269
-0.722426,0.294969,0.250445,0.25044501
0.653403,-0.257887,0.92286992,0.92286991
0.397782,0.914554,0.347751,0.347751
-0.183135,0.162523,0.79367883,0.79367881
0.817987,0.338729,0.71192648,0.71192648
0.687124,0.211734,0.91770619,0.91770621
0.440079,-0.478316,0.85873695,0.85873696
-0.629563,0.883235,0.31502929,0.31502933
-0.018907,-0.436550,0.81449845,0.81449843
-0.224251,-0.446278,0.6500105,0.65001048
0.236403,0.273964,1.0490512,1.0490512
-0.370313,0.438200,0.52243559,0.52243563
0.374488,-0.504645,0.84709935,0.84709933
0.817068,0.508563,0.58604197,0.58604197
-0.767518,0.816573,0.25166353,0.25166357
0.340478,-0.616004,0.72666211,0.72666208
0.781547,-0.792733,0.33614944,0.33614943
-0.363347,-0.862728,0.41137616,0.41137615
-0.202691,0.114377,0.78100038,0.78100042
0.141781,-0.728505,0.60764526,0.60764526
-0.452103,-0.495432,0.43890014,0.43890014
0.208199,-0.887759,0.43068286,0.43068284
-0.325104,0.085864,0.64195595,0.64195593
0.306691,0.913546,0.37724388,0.37724386
-0.228767,-0.826083,0.46376131,0.46376133
-0.693872,-0.540806,0.26697741,0.26697739
-0.618696,-0.744971,0.31178374,0.31178372
0.542899,-0.704379,0.55547563,0.5554756
-0.106106,-0.100740,0.88856707,0.88856706
0.847483,0.543890,0.52941569,0.52941567
0.438369,-0.522259,0.81175225,0.81175223
-0.677305,-0.784619,0.28669015,0.28669016
0.253598,-0.625897,0.72286975,0.72286972
0.626436,0.537604,0.70440774,0.70440772
0.652396,0.270407,0.91608804,0.91608804
0.373994,0.749042,0.55826838,0.55826839
-0.706807,-0.777014,0.27295365,0.27295363
-0.566150,0.914769,0.340506,0.34050602
-0.805874,0.661725,0.21997099,0.21997101
-0.799454,-0.326432,0.2093656,0.20936555
-0.634366,-0.640032,0.30164559,0.30164558
-0.393704,0.677613,0.44083953,0.44083953
-0.824955,0.861429,0.23484411,0.23484413
-0.338539,0.272305,0.5967423,0.59674233
-0.334229,0.215352,0.61344894,0.61344893
-0.267706,0.725952,0.49286084,0.49286088
0.540524,-0.419394,0.8750188,0.87501881
0.083897,-0.677409,0.65264433,0.65264434
0.396580,-0.888453,0.37972586,0.37972583
-0.263468,-0.203997,0.69496972,0.69496971
-0.381433,0.023447,0.57895386,0.57895383
0.384297,0.139401,1.1239832,1.1239832
0.749769,0.047984,0.90141524,0.90141524
-0.114981,-0.908642,0.43862816,0.43862811
0.313058,0.427016,0.93294014,0.93294013
0.164187,0.300357,1.0091769,1.0091769
0.717214,-0.651846,0.52305131,0.52305131
-0.882710,-0.834317,0.20929843,0.20929842
0.812650,-0.698573,0.41377889,0.41377888
0.770705,-0.338997,0.76103912,0.76103912
-0.902298,-0.259402,0.17214645,0.17214646
0.665153,-0.907634,0.25997024,0.25997022
0.194074,-0.439123,0.90898178,0.90898176
-0.525618,-0.718451,0.35996815,0.35996813
0.276001,-0.224993,1.0856782,1.0856782
0.677009,-0.080319,0.97205116,0.97205115
0.704209,-0.712906,0.46384259,0.46384261
0.942472,0.842476,0.21573863,0.2157386
-0.285698,-0.799170,0.4563669,0.45636687
0.380822,0.267694,1.0578335,1.0578335
0.836914,0.002182,0.79984753,0.79984752
-0.150564,0.474027,0.69625578,0.69625578
-0.772653,-0.345028,0.22237197,0.22237192
0.425702,0.756154,0.53467064,0.53467061
0.071420,-0.102466,1.0456279,1.0456278
0.898080,0.156872,0.69809666,0.69809664
-0.841822,0.082139,0.19096307,0.19096307
-0.513851,-0.241983,0.41984823,0.41984821
-0.512165,-0.144840,0.42928564,0.42928561
0.936088,0.413463,0.53585322,0.53585322
-0.487588,-0.225115,0.44749316,0.44749311
0.793178,-0.922690,0.19868888,0.19868887
0.697722,0.776748,0.39539021,0.39539021
0.185327,0.378638,0.95865907,0.95865906
0.429582,-0.614550,0.70781057,0.70781056
0.034682,-0.655524,0.6614616,0.66146163
0.366736,0.066073,1.1461759,1.1461759
-0.568063,-0.475964,0.35076796,0.35076795
-0.659098,0.545886,0.28712466,0.28712468
0.323655,-0.030070,1.1526547,1.1526547
-0.730383,-0.735932,0.25876553,0.25876551
0.576625,0.579397,0.68745836,0.68745834
0.132314,0.424390,0.90277638,0.90277634
-0.937904,-0.582244,0.17065457,0.17065456
0.227717,0.048536,1.1351757,1.1351757
0.232890,0.836393,0.48313592,0.48313592
0.784015,-0.662020,0.46876532,0.46876531
0.447002,-0.089655,1.122895,1.122895
0.695964,-0.019571,0.96064511,0.96064509
-0.685064,0.654325,0.27491272,0.27491271
-0.224264,0.583274,0.58409568,0.58409572
0.543355,0.247402,1.008929,1.008929
0.165882,-0.468667,0.8747592,0.8747592
0.610019,-0.224753,0.97672667,0.97672667
-0.305550,-0.596238,0.52280163,0.52280157
0.005375,0.885861,0.45610897,0.45610899
0.322211,0.597309,0.75095577,0.75095576
0.138745,-0.468444,0.86679101,0.86679098
0.539659,-0.328643,0.95424916,0.95424913
0.530882,0.111498,1.0779269,1.0779268
0.761280,-0.817409,0.32001473,0.3200147
-0.390757,0.172826,0.55699121,0.5569912
-0.898107,-0.060533,0.17300037,0.17300038
0.819370,-0.673643,0.43358496,0.43358497
0.583144,0.611488,0.64723089,0.64723087
-0.034409,0.343985,0.86286689,0.86286684
-0.795494,0.504886,0.21496695,0.21496694
0.470753,-0.314578,0.99848837,0.99848838
0.835284,-0.351408,0.68524471,0.6852447
0.877647,0.419777,0.59495015,0.59495013
-0.806432,-0.897563,0.24733005,0.24733005
-0.105668,-0.330622,0.81082174,0.81082175
0.631709,-0.249394,0.94580412,0.94580411
0.058148,0.197326,1.0060996,1.0060996
-0.857897,-0.225250,0.18524544,0.18524541
-0.088068,-0.831284,0.49149895,0.49149895
-0.421920,-0.806496,0.4005515,0.40055149
-0.104475,-0.464058,0.73686653,0.73686651
0.093479,0.725356,0.60697968,0.60697967
-0.892231,0.043558,0.17454567,0.17454566
-0.118463,-0.895978,0.44612393,0.4461239
0.094771,-0.303666,0.97393889,0.97393889
0.799144,-0.238198,0.78861907,0.78861904
-0.235003,0.586033,0.57550768,0.57550773
-0.708155,-0.539306,0.25907191,0.2590719
-0.674560,0.438320,0.27857869,0.27857869
0.179969,-0.291544,1.0209717,1.0209717
-0.586158,-0.685428,0.328255,0.32825499
0.038850,0.146688,1.0100005,1.0100005
0.130091,0.481542,0.85211942,0.85211943
-0.065345,0.830143,0.49551768,0.4955177
-0.213254,-0.025863,0.77721259,0.7772126
0.699742,-0.782337,0.38806418,0.3880642
-0.502934,-0.299241,0.42419817,0.42419817
-0.378252,0.253013,0.55807031,0.5580703
-0.555729,-0.012628,0.39002125,0.39002127
0.543200,0.140637,1.0611044,1.0611044
0.485429,0.487434,0.83257067,0.83257065
0.512538,0.017408,1.1040188,1.1040188
0.268320,0.374075,0.97910375,0.97910376
-0.521795,-0.356500,0.40025378,0.40025378
-0.844134,0.164089,0.19008037,0.19008039
-0.085201,0.041100,0.91730537,0.91730536
0.309725,0.383771,0.97273048,0.97273048
0.176230,-0.373082,0.96030681,0.96030681
-0.395857,0.276540,0.53497252,0.53497254
0.621560,-0.214386,0.97323131,0.9732313
0.167969,-0.819119,0.51072918,0.51072918
0.171862,0.385629,0.94879584,0.94879582
-0.321071,0.738317,0.46270469,0.46270471
-0.772155,0.429570,0.22359975,0.22359977
0.360570,-0.862199,0.42270058,0.42270058
0.761896,-0.807119,0.3306517,0.3306517
-0.043000,-0.846474,0.48577768,0.48577767
0.931189,-0.257538,0.62072594,0.62072594
0.616698,0.206125,0.98125446,0.98125442
0.784483,-0.652900,0.4775778,0.4775778
-0.518554,0.689531,0.36598547,0.36598548
-0.600065,0.014862,0.34846557,0.34846558
0.265459,-0.392401,0.96297471,0.96297469
-0.516902,-0.753884,0.36224424,0.36224421
-0.376788,0.264879,0.55737479,0.5573748
0.614645,-0.268386,0.94750833,0.9475083
0.215378,-0.614471,0.73489139,0.73489139
-0.895900,0.576007,0.18186392,0.18186396
0.523245,-0.755668,0.50028967,0.50028967
-0.929367,0.625029,0.17511304,0.17511306
0.705636,-0.735809,0.43744891,0.43744891
0.363177,0.853658,0.43233267,0.43233266
-0.833971,-0.797465,0.22296658,0.22296657
-0.070518,-0.925657,0.42824133,0.42824121
-0.581972,0.882894,0.33327088,0.33327088
-0.883387,0.634636,0.18948044,0.18948045
-0.727430,0.617004,0.25189135,0.25189137
0.426887,-0.548125,0.78619717,0.78619717
-0.115988,0.003008,0.8865561,0.88655609
0.770448,0.814292,0.31901631,0.31901628
0.485787,-0.366089,0.95006544,0.95006543
-0.496058,-0.644922,0.38388318,0.38388319
0.891680,0.342256,0.62757294,0.62757295
-0.039402,0.396566,0.82713479,0.82713479
-0.189297,0.834899,0.46968278,0.46968281
-0.522101,0.863271,0.3556694,0.3556694
0.276047,0.200552,1.0985569,1.0985568
0.324588,-0.720243,0.60451612,0.60451609
0.257407,0.728626,0.60421522,0.60421523
0.944212,0.390425,0.54008116,0.54008113
-0.657829,0.458617,0.28895883,0.28895883
0.642615,-0.205151,0.96061982,0.96061978
-0.539134,0.482203,0.37199672,0.37199673
0.717860,0.388154,0.77507288,0.77507286
0.209868,0.387916,0.9575197,0.9575197
-0.420461,-0.008401,0.53413452,0.53413448
-0.474565,-0.376734,0.44003774,0.44003774
-0.763829,0.934913,0.26972855,0.26972856
-0.402032,-0.926429,0.38918085,0.38918083
0.273081,0.094534,1.1375051,1.1375051
0.188103,-0.604007,0.74391813,0.74391811
0.362814,-0.727935,0.58707495,0.58707496
-0.761806,0.364956,0.22804013,0.22804012
0.776566,-0.350832,0.74709393,0.74709391
-0.679952,0.936268,0.30177514,0.30177518
-0.632821,0.901836,0.31544354,0.31544356
0.844434,-0.150551,0.76834584,0.76834584
0.298183,-0.307840,1.0340873,1.0340873
-0.774675,0.810490,0.24800083,0.24800085
-0.180570,-0.430118,0.69527442,0.69527436
0.927327,0.457104,0.51798337,0.51798337
-0.221264,-0.328288,0.70223266,0.70223266
0.111348,-0.790352,0.54304532,0.5430453
-0.159332,-0.475816,0.68847344,0.68847342
0.787069,0.062187,0.85692364,0.85692364
-0.053224,-0.384890,0.82414204,0.82414202
-0.255165,0.299220,0.67779814,0.67779816
-0.119018,-0.632202,0.61806431,0.61806431
0.066486,0.447409,0.85509954,0.85509953
-0.587790,-0.592075,0.33006806,0.33006802
-0.029866,0.358100,0.85799183,0.85799182
-0.051948,-0.131916,0.93604493,0.93604491
0.505381,0.131044,1.0857722,1.0857722
-0.900202,0.937919,0.21640935,0.21640928
0.377154,0.250509,1.0695769,1.0695769
-0.835848,0.637086,0.20631413,0.20631413
-0.105957,-0.818698,0.496974,0.49697397
0.857244,-0.819082,0.27351407,0.27351406
-0.318157,0.308143,0.60939118,0.60939118
0.001317,0.206526,0.95931579,0.95931579
-0.120158,0.941742,0.41887865,0.41887864
-0.585158,-0.525386,0.33516209,0.3351621
0.133966,0.817195,0.51517757,0.51517759
0.563551,0.841442,0.3779795,0.37797949
-0.118652,0.219001,0.8453874,0.84538737
0.861384,0.693488,0.38700306,0.38700305
-0.337787,0.258370,0.60068121,0.60068125
0.402300,-0.639330,0.68572602,0.68572602
-0.781332,0.847169,0.25006438,0.25006438
-0.714721,0.793680,0.27113781,0.27113778
-0.127538,-0.352535,0.78052657,0.78052656
0.734159,0.394091,0.7557542,0.75575419
0.551212,-0.182283,1.0390563,1.0390563
0.044301,-0.406507,0.87480347,0.87480346
-0.011045,0.550164,0.73344531,0.73344534
-0.336126,0.526802,0.5247016,0.52470161
0.200999,0.629893,0.71720365,0.71720366
-0.651346,-0.402972,0.29473414,0.29473413
-0.763431,-0.005052,0.22809469,0.22809471
0.242149,-0.194674,1.0950494,1.0950494
0.468409,-0.265623,1.0345397,1.0345396
-0.226195,-0.585459,0.58171226,0.58171225
-0.038453,0.571558,0.70292042,0.70292044
0.647450,-0.615313,0.60653374,0.60653376
0.549072,0.430590,0.85967722,0.85967718
0.583629,0.731046,0.50454705,0.50454703
0.911665,-0.701541,0.34684075,0.34684076
-0.163995,-0.127950,0.82183092,0.82183092
-0.372690,0.684653,0.45136332,0.45136334
0.308434,-0.272256,1.059505,1.059505
0.221838,-0.169312,1.1008933,1.1008933
0.048051,0.869508,0.46867522,0.46867521
0.787203,0.659582,0.46906132,0.46906131
0.266467,0.370630,0.98182455,0.98182455
-0.522543,0.930997,0.35528779,0.35528781
-0.459254,-0.584419,0.41724937,0.41724936
-0.447741,-0.357007,0.46829919,0.46829917
0.265383,0.107766,1.1327368,1.1327368
-0.187334,-0.411001,0.69875745,0.6987574
-0.929957,-0.425874,0.16751909,0.1675191
-0.336364,0.197423,0.61434776,0.61434777
0.186697,-0.470474,0.8783007,0.87830069
0.383671,-0.458861,0.8934853,0.89348529
0.500317,-0.906038,0.32264436,0.32264432
0.911211,-0.616082,0.4167942,0.41679418
-0.774612,0.024032,0.22193576,0.22193576
-0.884840,-0.605875,0.1870626,0.18706259
-0.773828,0.337703,0.22174038,0.22174039
-0.306739,-0.685472,0.48866167,0.48866168
-0.379200,0.098021,0.57791213,0.57791212
0.240354,-0.779680,0.54689345,0.54689344
0.549491,-0.116054,1.0652545,1.0652545
-0.524801,0.628661,0.36751426,0.36751427
-0.282438,-0.115281,0.68890663,0.68890663
-0.084285,-0.763253,0.54019217,0.54019215
0.394425,-0.232958,1.0772793,1.0772793
0.688528,0.296574,0.86794705,0.86794705
-0.944458,-0.012994,0.16357387,0.16357387
-0.621516,-0.490243,0.31208205,0.31208203
0.406076,0.182546,1.101634,1.101634
-0.725366,-0.370249,0.24812908,0.24812906
0.733282,-0.391075,0.75892609,0.75892609
-0.651729,-0.752992,0.29624378,0.29624377
-0.261235,-0.355533,0.65253423,0.65253422
-0.735500,-0.209935,0.24338968,0.24338969
0.276977,0.853765,0.45440576,0.45440575
0.285406,-0.802403,0.51306967,0.51306966
-0.535061,-0.774754,0.3523768,0.35237682
-0.221218,0.048571,0.76685126,0.7668513
0.230755,-0.024773,1.1382697,1.1382697
-0.727879,0.748749,0.26103578,0.26103578
-0.525507,-0.795772,0.35606016,0.35606016
-0.592436,-0.579530,0.32765001,0.32765002
0.566800,-0.760917,0.47556741,0.47556741
-0.104544,-0.080498,0.89325139,0.89325138
0.396979,-0.162485,1.1125733,1.1125733
-0.270580,-0.680292,0.51071357,0.51071356
0.619776,0.331207,0.89984635,0.89984633
0.380853,-0.767834,0.53317257,0.53317257
0.127213,0.612937,0.72511117,0.72511116
-0.470416,-0.195377,0.46815744,0.46815744
0.050497,-0.698465,0.62597162,0.62597162
-0.546095,0.784032,0.34691691,0.34691691
0.945979,-0.574260,0.41937921,0.4193792
0.513615,0.586927,0.7094354,0.70943538
-0.041223,0.447394,0.79226042,0.79226046
-0.767671,-0.159074,0.2252644,0.22526441
0.442900,0.148821,1.1057778,1.1057778
0.854383,-0.594732,0.48012862,0.4801286
0.224856,-0.721640,0.61486667,0.61486666
-0.893759,0.522468,0.17987968,0.17987968
0.926606,-0.024023,0.68038045,0.68038044
0.208910,-0.228180,1.0688058,1.0688058
0.464901,0.911843,0.32814987,0.32814986
0.017257,-0.580070,0.72165438,0.72165437
0.533567,0.341254,0.94758456,0.94758453
-0.057813,-0.382219,0.82225193,0.82225193
0.309113,0.482120,0.87833752,0.8783375
0.160460,-0.535444,0.80960888,0.80960887
0.316028,0.256982,1.069631,1.069631
-0.446544,0.277237,0.48248695,0.48248698
0.385701,0.749690,0.55438694,0.55438692
-0.709410,-0.382347,0.2575371,0.25753706
0.141436,-0.713806,0.62307071,0.62307069
-0.035608,-0.797259,0.52472438,0.52472436
0.313884,-0.417306,0.94211042,0.9421104
-0.107175,-0.491903,0.71746448,0.71746445
0.601141,-0.885927,0.30949546,0.30949544
-0.385269,0.918086,0.39455591,0.39455593
-0.193130,-0.560997,0.61681361,0.61681362
0.001524,-0.479977,0.79509767,0.79509767
0.436962,0.146194,1.1087273,1.1087273
0.437856,-0.171306,1.0980612,1.0980611
0.785944,0.146246,0.83981114,0.83981112
-0.898617,0.241666,0.17301453,0.17301455
0.365760,0.250674,1.0710239,1.0710239
0.171375,-0.896612,0.42835426,0.42835423
-0.549556,0.845632,0.3449455,0.34494553
-0.148590,0.557043,0.64886071,0.64886073
0.863905,0.620825,0.44992198,0.44992195
0.929557,-0.386260,0.55910898,0.55910899
-0.365087,-0.518906,0.50396174,0.50396173
0.657339,-0.811692,0.37413616,0.37413614
-0.688164,-0.409894,0.2703715,0.27037147
-0.410253,0.846276,0.39871488,0.39871488
-0.187520,0.169125,0.78735921,0.7873592
0.903397,-0.497720,0.51410543,0.51410546
-0.450015,-0.368466,0.46414492,0.46414491
-0.223493,-0.062699,0.76318688,0.76318686
0.403156,0.610098,0.72055809,0.72055808
-0.940726,0.455992,0.16580868,0.16580861
0.734165,-0.942200,0.19791838,0.19791839
0.394759,-0.026215,1.1467997,1.1467997
-0.421870,-0.806776,0.4005277,0.40052771
0.263160,-0.577513,0.77688741,0.77688739
0.386728,-0.308995,1.0273339,1.0273339
-0.201981,-0.298122,0.73286332,0.73286332
-0.317925,-0.351157,0.59746185,0.59746182
-0.207776,0.787032,0.48884025,0.48884027
-0.130172,0.776863,0.51849584,0.51849585
0.199657,0.708414,0.63056453,0.63056451
0.819654,0.229273,0.76924597,0.76924595
-0.225264,-0.744858,0.50316292,0.50316287
0.885065,0.312712,0.65140664,0.65140662
0.277107,-0.421994,0.93710795,0.93710796
-0.819015,0.101078,0.20026881,0.20026881
0.935201,0.604408,0.40639408,0.40639406
0.663326,0.252896,0.91729038,0.91729038
-0.931591,0.477161,0.16833931,0.16833923
-0.619089,-0.639800,0.31025102,0.31025102
-0.397855,0.938612,0.38846673,0.38846677
-0.572221,-0.359901,0.35685221,0.35685219
-0.614124,0.865179,0.31971776,0.31971778
0.574802,-0.426121,0.84905224,0.84905224
-0.807885,-0.176926,0.20513829,0.20513825
-0.123667,0.270541,0.82120195,0.82120195
-0.360147,0.483360,0.51851766,0.51851766
0.895711,0.227709,0.67756186,0.67756184
-0.358470,-0.226098,0.58458152,0.58458152
-0.635374,-0.566323,0.30127042,0.3012704
-0.177690,0.095679,0.81189995,0.81189998
-0.364735,-0.865675,0.4102969,0.41029688
0.262993,-0.740558,0.5896256,0.58962563
-0.569870,0.469470,0.34993432,0.34993434
0.402000,-0.271583,1.0511365,1.0511365
0.322198,-0.495818,0.86332133,0.86332131
-0.536280,0.207365,0.40118353,0.40118352
0.355782,0.196050,1.1029824,1.1029824
0.674347,-0.242852,0.91325775,0.91325778
0.452777,-0.878199,0.37356829,0.3735683
-0.109268,0.306346,0.8191868,0.81918679
0.445077,-0.818857,0.44988573,0.44988572
-0.233686,0.066353,0.75102975,0.75102973
-0.523368,-0.002544,0.42237467,0.42237465
0.268450,-0.322393,1.0206383,1.0206383
0.680759,-0.072669,0.96983897,0.96983898
-0.857738,-0.291181,0.18568301,0.18568295
0.188297,0.294413,1.0219975,1.0219976
0.806468,-0.497026,0.60528005,0.60528004
-0.834434,-0.692577,0.21152455,0.21152452
0.424144,-0.745390,0.54861541,0.54861541
-0.310577,-0.826245,0.43833203,0.43833203
-0.241905,0.506490,0.60788223,0.60788226
-0.387021,-0.707245,0.43749768,0.43749768
0.596111,-0.461056,0.80216912,0.80216912
0.182745,-0.108844,1.1072087,1.1072087
0.147868,0.515877,0.8255107,0.82551069
0.918625,0.601694,0.4221076,0.4221076
0.147566,-0.864844,0.46491394,0.46491393
0.871837,-0.291812,0.67786025,0.67786025
-0.219901,0.718741,0.51837163,0.51837163
0.921956,0.042582,0.68572995,0.6857299
0.693103,0.241338,0.89688057,0.89688061
-0.350433,0.356177,0.56357151,0.56357153
0.573150,-0.285017,0.96587113,0.96587112
-0.052975,0.835848,0.49280576,0.49280579
-0.043122,0.568027,0.70324812,0.70324813
0.604941,0.946629,0.23668987,0.23668984
-0.013244,-0.497282,0.77353132,0.77353129
0.624429,0.279630,0.93276606,0.93276607
-0.648605,0.086167,0.30638394,0.30638392
-0.103953,0.893355,0.44870145,0.44870148
0.434435,0.009078,1.1375812,1.1375812
0.382997,0.370972,0.97727519,0.9772752
0.239490,-0.414489,0.94005983,0.9400598
0.269800,0.076230,1.1409299,1.1409298
0.307928,-0.023371,1.1524268,1.1524268
-0.378180,0.862242,0.40678,0.40678001
0.891186,0.867577,0.21544383,0.21544384
-0.436491,-0.321612,0.48538394,0.48538393
-0.421097,-0.925241,0.38453139,0.3845314
-0.229717,-0.208050,0.73145747,0.73145744
0.208891,0.740861,0.5939694,0.59396939
-0.386113,-0.303768,0.53974384,0.53974381
0.077296,-0.144761,1.0383736,1.0383736
0.153434,0.561395,0.78230162,0.78230165
-0.866645,-0.300034,0.18277651,0.18277651
0.525769,-0.376612,0.92188654,0.92188653
0.125196,0.249770,1.0219672,1.0219672
0.891984,0.159524,0.70530339,0.70530338
0.206876,0.072058,1.1247435,1.1247435
-0.476993,0.923545,0.36918641,0.36918643
0.520919,-0.179235,1.0582922,1.0582921
