run,step,t,h,err_est,err_true
77,13,3.9677491,0.35771542,8.7229002e-06,1.9716616e-06
77,14,4.3254645,0.37683885,9.2064146e-06,2.548902e-06
77,15,4.7023034,0.29769664,3.313587e-06,7.4395171e-07
78,0,0,0.05,6.4454309e-10,2.2397861e-11
78,1,0.05,0.1,2.0230569e-08,1.3736288e-09
78,2,0.15,0.2,6.2079035e-07,7.9285183e-08
78,3,0.35,0.37693531,1.3236321e-05,4.1365274e-06
78,4,0.72693531,0.33135044,8.9731937e-06,2.2205721e-06
78,5,1.0582857,0.33103505,9.668401e-06,2.2354185e-06
78,6,1.3893208,0.3340296,9.7899868e-06,2.131511e-06
78,7,1.7233504,0.35494286,1.143114e-05,2.4542862e-06
78,8,2.0782933,0.37825729,1.5227393e-05,4.5969571e-06
78,9,2.4565506,0.35566848,1.3462278e-05,3.4645206e-06
78,10,2.812219,0.32478013,8.7446888e-06,1.9142245e-06
78,11,3.1369992,0.34520801,1.0841738e-05,2.3255617e-06
78,12,3.4822072,0.36686793,1.1619234e-05,3.4901314e-06
78,13,3.8490751,0.33347288,9.184326e-06,2.2978638e-06
78,14,4.182548,0.33313982,9.966872e-06,2.3267898e-06
78,15,4.5156878,0.33306719,9.6868597e-06,2.1107164e-06
78,16,4.848755,0.151245,1.528208e-07,1.5169019e-08
79,0,0,0.05,4.449407e-10,1.5953017e-11
79,1,0.05,0.1,1.4433597e-08,1.0441217e-09
79,2,0.15,0.2,4.7355542e-07,6.9031272e-08
79,3,0.35,0.34873751,7.9620196e-06,1.978209e-06
79,4,0.69873751,0.34953203,8.0526317e-06,1.8624326e-06
79,5,1.0482695,0.36689368,9.0622743e-06,1.9917146e-06
79,6,1.4151632,0.38814209,1.0633707e-05,3.3628748e-06
79,7,1.8033053,0.38062511,1.1968668e-05,3.335224e-06
79,8,2.1839304,0.34630047,7.7728878e-06,1.8157915e-06
79,9,2.5302309,0.36228532,8.8945149e-06,1.9884139e-06
79,10,2.8925162,0.38226515,9.0613939e-06,2.9094591e-06
79,11,3.2747814,0.35157935,7.7819253e-06,2.0429449e-06
79,12,3.6263607,0.35128857,8.3783247e-06,2.0387295e-06
79,13,3.9776493,0.35609471,8.5504213e-06,1.9468701e-06
79,14,4.333744,0.37470255,9.1665398e-06,2.3471374e-06
79,15,4.7084465,0.29155346,2.8793713e-06,6.3849699e-07
80,0,0,0.05,6.8296369e-10,2.3620217e-11
80,1,0.05,0.1,2.1328689e-08,1.4334265e-09
80,2,0.15,0.2,6.4742798e-07,9.5523603e-08
80,3,0.35,0.37778385,1.6592461e-05,5.0813937e-06
80,4,0.72778385,0.31539579,8.3204786e-06,1.9136927e-06
80,5,1.0431796,0.31311124,8.3564188e-06,1.7980702e-06
80,6,1.3562909,0.33409572,1.0925761e-05,2.3385879e-06
80,7,1.6903866,0.35585089,1.2523681e-05,3.039021e-06
80,8,2.0462375,0.34229495,1.1160507e-05,2.9569295e-06
80,9,2.3885324,0.34182905,1.2710222e-05,3.1165753e-06
80,10,2.7303615,0.32060137,9.3142366e-06,2.004025e-06
80,11,3.0509628,0.34228984,1.1727612e-05,2.482732e-06
80,12,3.3932527,0.36454898,1.2752668e-05,3.8748764e-06
80,13,3.7578017,0.3261845,9.4503516e-06,2.3023647e-06
80,14,4.0839862,0.32587363,1.018642e-05,2.3232242e-06
80,15,4.4098598,0.32807685,1.0235841e-05,2.1992073e-06
80,16,4.7379366,0.26206335,2.8221904e-06,4.5948464e-07
81,0,0,0.05,4.2959547e-10,1.4987345e-11
81,1,0.05,0.1,1.3539971e-08,9.2702401e-10
81,2,0.15,0.2,4.1915549e-07,5.4557251e-08
81,3,0.35,0.3847093,1.0142828e-05,2.7497369e-06
81,4,0.7347093,0.40090546,1.3897714e-05,4.3116599e-06
81,5,1.1356148,0.36276507,9.6270869e-06,2.4472222e-06
81,6,1.4983798,0.35481615,8.3592604e-06,1.9189018e-06
81,7,1.853196,0.37278675,9.0810915e-06,2.1448692e-06
81,8,2.2259827,0.39574627,1.240943e-05,3.8839642e-06
81,9,2.621729,0.37065588,1.0588002e-05,2.800959e-06
81,10,2.9923849,0.35142554,8.1058169e-06,1.8779672e-06
81,11,3.3438104,0.36849113,9.0137654e-06,1.9771701e-06
81,12,3.7123016,0.3899661,1.0845775e-05,3.4279551e-06
81,13,4.1022677,0.37951137,1.1654719e-05,3.2230275e-06
81,14,4.481779,0.34805702,7.8165302e-06,1.8273797e-06
81,15,4.829836,0.17016396,1.8911045e-07,2.1310949e-08
82,0,0,0.05,3.9332509e-10,1.4071189e-11
82,1,0.05,0.1,1.2729554e-08,9.1692098e-10
82,2,0.15,0.2,4.1576746e-07,6.011697e-08
82,3,0.35,0.35180951,7.2321975e-06,1.7882911e-06
82,4,0.70180951,0.36032307,7.9714535e-06,1.8661696e-06
82,5,1.0621326,0.37726882,8.5700501e-06,1.9895687e-06
82,6,1.4394014,0.39962146,1.1313354e-05,3.59389e-06
82,7,1.8390229,0.37867866,1.0313619e-05,2.7936216e-06
82,8,2.2177015,0.35839726,7.8507781e-06,1.8528253e-06
82,9,2.5760988,0.37437401,8.5416629e-06,1.8945328e-06
82,10,2.9504728,0.39560664,1.0299008e-05,3.2962639e-06
82,11,3.3460794,0.38481194,1.1004786e-05,3.0745167e-06
82,12,3.7308914,0.35632677,7.694302e-06,1.8299582e-06
82,13,4.0872181,0.37143713,8.4826973e-06,1.9069652e-06
82,14,4.4586553,0.3916243,9.2991765e-06,3.0047693e-06
82,15,4.8502796,0.14972042,9.7793869e-08,1.0545e-08
83,0,0,0.05,2.2196661e-10,7.7330364e-12
83,1,0.05,0.1,6.9857403e-09,4.7689375e-10
83,2,0.15,0.2,2.1559215e-07,2.7877653e-08
83,3,0.35,0.4,6.3285316e-06,1.8845418e-06
83,4,0.75,0.43314013,1.1024301e-05,3.6636715e-06
83,5,1.1831401,0.39613238,7.9183841e-06,2.1519793e-06
83,6,1.5792725,0.39415444,7.2112953e-06,1.7604428e-06
83,7,1.973427,0.4103605,6.8876436e-06,2.2812479e-06
83,8,2.3837875,0.42993257,1.0949902e-05,3.5461344e-06
83,9,2.81372,0.39120159,7.4353415e-06,1.9685402e-06
83,10,3.2049216,0.3959381,7.2122835e-06,1.7377408e-06
83,11,3.6008597,0.41335971,7.1095842e-06,2.4673273e-06
83,12,4.0142194,0.4233739,1.0391409e-05,3.2583961e-06
83,13,4.4375933,0.38836609,7.1459203e-06,1.8553188e-06
83,14,4.8259594,0.17404057,1.0935393e-07,1.2523193e-08
84,0,0,0.05,3.7711245e-10,1.3083645e-11
84,1,0.05,0.1,1.1816484e-08,7.9956863e-10
84,2,0.15,0.2,3.6128045e-07,4.7163943e-08
84,3,0.35,0.39862062,1.0669964e-05,3.559445e-06
84,4,0.74862062,0.35128066,7.3581178e-06,1.9105177e-06
84,5,1.0999013,0.35104134,7.7962472e-06,1.8780068e-06
84,6,1.4509426,0.36150127,8.4797255e-06,1.9342148e-06
84,7,1.8124439,0.38022126,8.85183e-06,2.4889381e-06
84,8,2.1926652,0.3630252,8.1942433e-06,2.2690099e-06
84,9,2.5556904,0.36259957,9.1124638e-06,2.3216696e-06
84,10,2.9182899,0.35676706,8.1919915e-06,1.8957536e-06
84,11,3.275057,0.3742702,8.8707056e-06,2.0666567e-06
84,12,3.6493272,0.39691753,1.1885489e-05,3.7427346e-06
84,13,4.0462447,0.37416898,1.0526753e-05,2.816413e-06
84,14,4.4204137,0.35393248,7.9886125e-06,1.8650239e-06
84,15,4.7743462,0.22565381,7.1019579e-07,1.0211397e-07
85,0,0,0.05,4.9972182e-10,1.8161694e-11
85,1,0.05,0.1,1.644347e-08,1.2203649e-09
85,2,0.15,0.2,5.5424886e-07,8.464295e-08
85,3,0.35,0.36502934,1.2355207e-05,3.4619701e-06
85,4,0.71502934,0.34601111,1.0684348e-05,2.6105368e-06
85,5,1.0610404,0.33626857,9.1123822e-06,2.0151646e-06
85,6,1.397309,0.35621777,1.0637258e-05,2.2606644e-06
85,7,1.7535268,0.37872913,1.3246039e-05,4.0523916e-06
85,8,2.1322559,0.36456938,1.3418605e-05,3.5714931e-06
85,9,2.4968253,0.32853751,8.2770079e-06,1.84263e-06
85,10,2.8253628,0.34773974,1.0136485e-05,2.2036118e-06
85,11,3.1731025,0.36875976,1.0861635e-05,3.1574296e-06
85,12,3.5418623,0.34088076,9.0332734e-06,2.3241973e-06
85,13,3.8827431,0.34051456,9.892018e-06,2.3662633e-06
85,14,4.2232576,0.33744592,9.2298292e-06,2.0382979e-06
85,15,4.5607035,0.35752139,1.0690376e-05,2.2617581e-06
85,16,4.9182249,0.081775079,6.7579564e-09,4.0218762e-10
86,0,0,0.05,6.5592787e-10,2.3393509e-11
86,1,0.05,0.1,2.1159321e-08,1.5149471e-09
86,2,0.15,0.2,6.8670887e-07,9.8143001e-08
86,3,0.35,0.31883202,7.1899779e-06,1.583736e-06
86,4,0.66883202,0.34138115,9.6506505e-06,2.1189508e-06
86,5,1.0102132,0.36180511,1.0854836e-05,2.5995852e-06
86,6,1.3720183,0.38582524,1.5704598e-05,4.7580705e-06
86,7,1.7578435,0.35309229,1.1807795e-05,2.9717065e-06
86,8,2.1109358,0.3338502,8.9061342e-06,1.9726994e-06
86,9,2.444786,0.35361206,1.0552191e-05,2.2584969e-06
86,10,2.7983981,0.37563572,1.2345804e-05,3.7943471e-06
86,11,3.1740338,0.32848673,7.9181184e-06,1.9116513e-06
86,12,3.5025205,0.32827672,8.3233203e-06,1.8820844e-06
86,13,3.8307972,0.34258099,9.7576644e-06,2.1385626e-06
86,14,4.1733782,0.3631246,1.0878078e-05,2.7067255e-06
86,15,4.5365028,0.38754678,1.6287466e-05,4.9267152e-06
86,16,4.9240496,0.075950392,5.4717258e-09,2.9460567e-10
87,0,0,0.05,4.8921223e-10,1.7042812e-11
87,1,0.05,0.1,1.5395804e-08,1.0509253e-09
87,2,0.15,0.2,4.7509564e-07,6.1420675e-08
87,3,0.35,0.38194772,1.0994506e-05,3.1438662e-06
87,4,0.73194772,0.35186227,8.6194458e-06,2.3029472e-06
87,5,1.08381,0.35145042,9.5213312e-06,2.3528281e-06
87,6,1.4352604,0.34643265,8.6555652e-06,1.9558969e-06
87,7,1.7816931,0.36519522,9.7089378e-06,2.127974e-06
87,8,2.1468883,0.38780376,1.2661098e-05,3.923143e-06
87,9,2.534692,0.36793887,1.1720229e-05,3.11141e-06
87,10,2.9026309,0.34139136,8.2013201e-06,1.8709042e-06
87,11,3.2440223,0.35916334,9.501998e-06,2.0815192e-06
87,12,3.6031856,0.38017008,1.0450168e-05,3.2861779e-06
87,13,3.9833557,0.34099249,7.7347096e-06,1.9502736e-06
87,14,4.3243482,0.34075483,8.2047886e-06,1.9273768e-06
87,15,4.665103,0.33489699,7.1059381e-06,1.5250144e-06
88,0,0,0.05,4.2231885e-10,1.5212942e-11
88,1,0.05,0.1,1.376734e-08,1.0048806e-09
88,2,0.15,0.2,4.5597818e-07,6.758629e-08
88,3,0.35,0.3592478,9.0687433e-06,2.3857627e-06
88,4,0.7092478,0.34370086,7.5981435e-06,1.7734832e-06
88,5,1.0529487,0.3600738,8.8599728e-06,1.9886627e-06
88,6,1.4130225,0.37970098,9.1679576e-06,2.7661562e-06
88,7,1.7927234,0.35443649,8.0732107e-06,2.1560696e-06
88,8,2.1471599,0.35408976,8.8136895e-06,2.1770715e-06
88,9,2.5012497,0.35396425,8.4831933e-06,1.9363509e-06
88,10,2.8552139,0.37231932,9.2167685e-06,2.2220109e-06
88,11,3.2275333,0.39560481,1.2886957e-05,4.0162936e-06
88,12,3.6231381,0.36781706,1.0533401e-05,2.7572935e-06
88,13,3.9909551,0.350275,8.206529e-06,1.8912169e-06
88,14,4.3412301,0.36770376,9.1467193e-06,1.9966687e-06
88,15,4.7089339,0.2910661,2.6688062e-06,6.0739084e-07
89,0,0,0.05,6.5632899e-10,2.3737456e-11
89,1,0.05,0.1,2.1495431e-08,1.6042103e-09
89,2,0.15,0.2,7.2879215e-07,1.1238059e-07
89,3,0.35,0.36029538,1.5403769e-05,4.3162757e-06
89,4,0.71029538,0.3396474,1.32436e-05,3.2151377e-06
89,5,1.0499428,0.31888689,9.697651e-06,2.0696975e-06
89,6,1.3688297,0.34109085,1.226901e-05,2.5796532e-06
89,7,1.7099205,0.36365978,1.3671427e-05,4.1245994e-06
89,8,2.0735803,0.32204339,9.5538769e-06,2.2911484e-06
89,9,2.3956237,0.32174758,1.0251313e-05,2.3057151e-06
89,10,2.7173713,0.32576517,1.0581214e-05,2.2571934e-06
89,11,3.0431364,0.34790554,1.2784264e-05,2.6461603e-06
89,12,3.391042,0.37138244,1.6675163e-05,4.9715355e-06
89,13,3.7624244,0.31317677,8.6556778e-06,1.9696825e-06
89,14,4.0756012,0.30921104,8.4077835e-06,1.7821459e-06
89,15,4.3848122,0.33260258,1.1403931e-05,2.4243169e-06
89,16,4.7174148,0.2825852,4.100863e-06,8.1317733e-07
90,0,0,0.05,5.10052e-10,1.8518298e-11
90,1,0.05,0.1,1.676563e-08,1.2419548e-09
90,2,0.15,0.2,5.6399843e-07,8.5850145e-08
90,3,0.35,0.36279569,1.2150294e-05,3.365605e-06
90,4,0.71279569,0.34379251,1.0401e-05,2.5162352e-06
90,5,1.0565882,0.3370033,9.2106797e-06,2.0341707e-06
90,6,1.3935915,0.35705453,1.0694311e-05,2.2649253e-06
90,7,1.750646,0.37978954,1.3649178e-05,4.1672103e-06
90,8,2.1304356,0.36255776,1.3162707e-05,3.4699072e-06
90,9,2.4929933,0.32928149,8.3858905e-06,1.8649619e-06
90,10,2.8222748,0.34859682,1.0222165e-05,2.2169724e-06
90,11,3.1708716,0.36976129,1.0870682e-05,3.2578194e-06
90,12,3.5406329,0.33879833,8.8655838e-06,2.2569648e-06
90,13,3.8794313,0.33845981,9.642197e-06,2.2853045e-06
90,14,4.2178911,0.33813892,9.3225036e-06,2.0560382e-06
90,15,4.55603,0.35830528,1.0740984e-05,2.3146049e-06
90,16,4.9143353,0.085664726,8.6249746e-09,5.3784599e-10
91,0,0,0.05,6.064973e-10,2.165268e-11
91,1,0.05,0.1,1.9585892e-08,1.4051098e-09
91,2,0.15,0.2,6.3699088e-07,9.1392552e-08
91,3,0.35,0.32279717,7.1317727e-06,1.5998505e-06
91,4,0.67279717,0.34252651,9.2358701e-06,2.0478681e-06
91,5,1.0153237,0.36243864,1.0421955e-05,2.3921757e-06
91,6,1.3777623,0.38586387,1.4399623e-05,4.3970564e-06
91,7,1.7636262,0.35890412,1.1889167e-05,3.0589818e-06
91,8,2.1225303,0.33588382,8.5974971e-06,1.9237094e-06
91,9,2.4584141,0.35495612,1.0139126e-05,2.1898212e-06
91,10,2.8133703,0.37655466,1.1477683e-05,3.5581846e-06
91,11,3.1899249,0.33364677,7.9368311e-06,1.9540459e-06
91,12,3.5235717,0.33341678,8.3938496e-06,1.9311799e-06
91,13,3.8569885,0.34498762,9.4506671e-06,2.0874947e-06
91,14,4.2019761,0.36513222,1.0469462e-05,2.6027701e-06
91,15,4.5671083,0.38939171,1.5537636e-05,4.7267616e-06
91,16,4.9565,0.043499998,3.1467806e-10,9.7004627e-12
92,0,0,0.05,6.1441252e-10,2.2218671e-11
92,1,0.05,0.1,2.0111382e-08,1.4787322e-09
92,2,0.15,0.2,6.7125841e-07,1.0083035e-07
92,3,0.35,0.34929866,1.1797053e-05,3.0770929e-06
92,4,0.69929866,0.32951448,9.5246439e-06,2.1791393e-06
92,5,1.0288131,0.33562433,1.0010703e-05,2.1744603e-06
92,6,1.3644375,0.35665622,1.1545354e-05,2.6182433e-06
92,7,1.7210937,0.38043716,1.6134482e-05,4.8553299e-06
92,8,2.1015308,0.35176528,1.2929134e-05,3.2661276e-06
92,9,2.4532961,0.32643024,8.9919841e-06,1.965483e-06
92,10,2.7797264,0.3469972,1.1028734e-05,2.3544714e-06
92,11,3.1267236,0.36893406,1.2122849e-05,3.7134947e-06
92,12,3.4956576,0.3292217,8.8074899e-06,2.1571692e-06
92,13,3.8248793,0.32893862,9.4349033e-06,2.1616869e-06
92,14,4.1538179,0.33456681,9.900042e-06,2.1525049e-06
92,15,4.4883848,0.35555431,1.1505427e-05,2.5276352e-06
92,16,4.8439391,0.15606093,1.9373341e-07,2.2468435e-08
93,0,0,0.05,6.1232636e-10,2.1542546e-11
93,1,0.05,0.1,1.9470849e-08,1.356486e-09
93,2,0.15,0.2,6.1394601e-07,8.3005258e-08
93,3,0.35,0.35531188,1.0349904e-05,2.2731331e-06
93,4,0.70531188,0.37332708,1.0353241e-05,3.2360907e-06
93,5,1.078639,0.3399507,8.4271068e-06,2.1415173e-06
93,6,1.4185897,0.33964619,9.0920716e-06,2.1513771e-06
93,7,1.7582358,0.34295841,9.1944763e-06,2.0415519e-06
93,8,2.1011943,0.36277573,1.0360116e-05,2.3775365e-06
93,9,2.46397,0.38617047,1.4292197e-05,4.368521e-06
93,10,2.8501405,0.35941797,1.1841253e-05,3.0510671e-06
93,11,3.2095584,0.33643967,8.5723746e-06,1.9208561e-06
93,12,3.5459981,0.35542137,1.0087861e-05,2.1804596e-06
93,13,3.9014195,0.37699733,1.143119e-05,3.5467346e-06
93,14,4.2784168,0.33400833,7.8964945e-06,1.9455014e-06
93,15,4.6124251,0.33378077,8.3462558e-06,1.9213752e-06
93,16,4.9462059,0.053794107,8.1773499e-10,3.0677461e-11
94,0,0,0.05,4.1219028e-10,1.4861001e-11
94,1,0.05,0.1,1.3449563e-08,9.8332209e-10
94,2,0.15,0.2,4.4623555e-07,6.6344396e-08
94,3,0.35,0.36178945,9.2247822e-06,2.4565265e-06
94,4,0.71178945,0.34498291,7.6653926e-06,1.8028393e-06
94,5,1.0567724,0.35963024,8.774276e-06,1.9771686e-06
94,6,1.4164026,0.37901124,9.1379822e-06,2.6719503e-06
94,7,1.7954138,0.35685334,8.1851131e-06,2.2118081e-06
94,8,2.1522672,0.35647505,9.0035574e-06,2.2466234e-06
94,9,2.5087422,0.35380978,8.4064577e-06,1.9247922e-06
94,10,2.862552,0.37194195,9.1641154e-06,2.1561265e-06
94,11,3.234494,0.3949134,1.2513041e-05,3.9094714e-06
94,12,3.6294074,0.36986646,1.0681574e-05,2.8213711e-06
94,13,3.9992738,0.35023758,8.1347533e-06,1.8802727e-06
94,14,4.3495114,0.36742312,9.0855896e-06,1.9913501e-06
94,15,4.7169345,0.28306549,2.2773163e-06,5.0431025e-07
95,0,0,0.05,4.0033377e-10,1.4380719e-11
95,1,0.05,0.1,1.3012285e-08,9.447112e-10
95,2,0.15,0.2,4.2855215e-07,6.2896056e-08
95,3,0.35,0.35761605,8.2352853e-06,2.1220927e-06
95,4,0.70761605,0.35200565,7.7466265e-06,1.8211129e-06
95,5,1.0596217,0.36822376,8.7052498e-06,1.9448898e-06
95,6,1.4278455,0.38857517,9.5254114e-06,3.0574315e-06
95,7,1.8164206,0.38897115,1.2132966e-05,3.4904587e-06
95,8,2.2053918,0.35063141,7.648022e-06,1.8199052e-06
95,9,2.5560232,0.36455143,8.5675334e-06,1.940602e-06
95,10,2.9205746,0.38385395,8.7430463e-06,2.7083857e-06
95,11,3.3044286,0.35812196,7.7874566e-06,2.0955325e-06
95,12,3.6625505,0.35779479,8.464091e-06,2.1040659e-06
95,13,4.0203453,0.35952073,8.3024433e-06,1.9114527e-06
95,14,4.379866,0.37753817,8.8302329e-06,2.253822e-06
95,15,4.7574042,0.24259578,1.0656761e-06,1.9445649e-07
96,0,0,0.05,4.6609394e-10,1.668532e-11
96,1,0.05,0.1,1.5094847e-08,1.0886503e-09
96,2,0.15,0.2,4.9366973e-07,7.1550925e-08
96,3,0.35,0.34327344,7.6166202e-06,1.8453484e-06
96,4,0.69327344,0.35001285,8.2700539e-06,1.8976866e-06
96,5,1.0432863,0.36794954,9.226719e-06,2.0043082e-06
96,6,1.4112358,0.38994688,1.1563112e-05,3.6267661e-06
96,7,1.8011827,0.37477678,1.1535105e-05,3.1321485e-06
96,8,2.1759595,0.34634651,7.9631655e-06,1.8454177e-06
96,9,2.522306,0.36306537,9.0773004e-06,2.0100789e-06
96,10,2.8853714,0.38365068,9.8405419e-06,3.1287948e-06
96,11,3.2690221,0.3463385,7.5414096e-06,1.9316809e-06
96,12,3.6153606,0.3461028,8.0003504e-06,1.9050057e-06
96,13,3.9614634,0.35628442,8.726743e-06,1.9729542e-06
96,14,4.3177478,0.37534523,9.2837026e-06,2.4970077e-06
96,15,4.693093,0.306907,3.8798097e-06,9.0302107e-07
97,0,0,0.05,5.9272587e-10,2.0574653e-11
97,1,0.05,0.1,1.8582425e-08,1.2587453e-09
97,2,0.15,0.2,5.687926e-07,7.272983e-08
97,3,0.35,0.38141434,1.3267649e-05,4.2221054e-06
97,4,0.73141434,0.33108368,8.4598963e-06,2.0781212e-06
97,5,1.062498,0.33080988,9.0228755e-06,2.0723398e-06
97,6,1.3933079,0.33855055,9.7124796e-06,2.125798e-06
97,7,1.7318584,0.35916252,1.1083027e-05,2.5470178e-06
97,8,2.091021,0.38288378,1.5537298e-05,4.6999617e-06
97,9,2.4739047,0.35393876,1.2408131e-05,3.148061e-06
97,10,2.8278435,0.33040612,8.8620262e-06,1.9546947e-06
97,11,3.1582496,0.35039158,1.0680685e-05,2.2889333e-06
97,12,3.5086412,0.37222961,1.1968722e-05,3.6803956e-06
97,13,3.8808708,0.33023414,8.3776315e-06,2.0490052e-06
97,14,4.211105,0.32997949,8.9120148e-06,2.0390431e-06
97,15,4.5410845,0.33892804,9.749044e-06,2.132837e-06
97,16,4.8800125,0.11998751,4.241607e-08,3.3919518e-09
98,0,0,0.05,4.6658188e-10,1.6367352e-11
98,1,0.05,0.1,1.4791009e-08,1.0243111e-09
98,2,0.15,0.2,4.6344659e-07,6.1860483e-08
98,3,0.35,0.37193585,9.710548e-06,2.1541175e-06
98,4,0.72193585,0.38845801,1.0805635e-05,3.4080234e-06
98,5,1.1103939,0.37926705,1.1833597e-05,3.27679e-06
98,6,1.4896609,0.34653813,7.8154257e-06,1.8230115e-06
98,7,1.836199,0.36268148,8.9279229e-06,1.9917404e-06
98,8,2.1988805,0.38280609,9.248022e-06,2.9625931e-06
98,9,2.5816866,0.35037264,7.7078375e-06,2.0111279e-06
98,10,2.9320593,0.35009777,8.264233e-06,2.0001582e-06
98,11,3.282157,0.35638394,8.5865918e-06,1.9521699e-06
98,12,3.638541,0.37510016,9.1786139e-06,2.3869483e-06
98,13,4.0136411,0.39931169,1.3747587e-05,4.2717649e-06
98,14,4.4129528,0.36374875,9.9395216e-06,2.5457111e-06
98,15,4.7767016,0.22329844,8.3178296e-07,1.2475316e-07
99,0,0,0.05,2.0563085e-10,7.143397e-12
99,1,0.05,0.1,6.4520309e-09,4.3778309e-10
99,2,0.15,0.2,1.9784143e-07,2.522744e-08
99,3,0.35,0.4,5.7213505e-06,1.9088906e-06
99,4,0.75,0.42959472,1.0567563e-05,3.411471e-06
99,5,1.1795947,0.39297288,7.3401326e-06,1.9479102e-06
99,6,1.5725676,0.39835989,7.1493086e-06,1.7259248e-06
99,7,1.9709275,0.41586578,7.1507942e-06,2.4875094e-06
99,8,2.3867933,0.42428019,1.0191954e-05,3.1904387e-06
99,9,2.8110735,0.39100275,7.1265578e-06,1.8549808e-06
99,10,3.2020762,0.40044113,7.1315879e-06,1.694985e-06
99,11,3.6025173,0.41933374,7.854426e-06,2.6981617e-06
99,12,4.0218511,0.41789426,9.6427759e-06,2.9229428e-06
99,13,4.4397453,0.39166682,7.1338725e-06,1.8334099e-06
99,14,4.8314122,0.16858784,8.5349259e-08,9.3760898e-09
